webpageID,labels,ac,access,accessories,add,ads,advantage,apply,atom,available,back,balance,battery,bit,business,buy,call,card,cart,celeron,center,chat,choose,click,cloud,cm,code,com,community,compliance,contact,core,credit,customer,customers,customize,data,date,day,days,dbc,design,desktop,display,double,drive,drives,dual,email,emails,energy,english,enterprise,environment,environmental,except,extra,factor,features,financing,fips,form,free,full,gb,gen,generation,get,ghz,gif,graphics,hard,hardware,hd,height,help,high,home,includes,information,inside,inspiron,integrated,intel,issues,itanium,keyboard,kg,laptop,latitude,law,lbs,learn,legal,logo,low,make,management,md,member,memory,microsoft,mm,mo,monthly,nd,network,networking,new,offers,one,operating,optional,options,optiplex,order,page,payment,pdf,pentium,performance,plus,port,ports,power,poweredge,precision,premier,price,privacy,pro,processor,product,products,professional,promotional,prosupport,protection,purchase,purchases,read,reader,register,regulatory,remote,return,rewards,sale,savings,security,see,separately,series,server,servers,service,services,ship,shipping,ships,shop,sign,site,small,smart,software,solutions,starting,statement,storage,support,system,systems,tb,technology,terms,th,time,tm,top,total,touch,trademarks,us,usb,used,using,valid,via,video,view,vpro,warranty,weight,windows,wireless,work,wyse,xeon,xps,year
000065_,document_,0.0,6.0,0.0,0.0,2.0,6.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,3.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,45.0,2.0,2.0,0.0,0.0,5.0,13.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,5.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,10.0,2.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
000071_,enterprise-products,4.0,9.0,0.0,0.0,2.0,5.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,11.0,3.0,2.0,5.0,0.0,2.0,14.0,4.0,3.0,1.0,5.0,6.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,16.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,8.0,1.0,13.0,1.0,2.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,4.0,5.0,6.0,28.0,0.0,4.0,5.0,0.0,1.0,0.0,2.0,6.0,0.0,9.0,8.0,9.0,1.0,1.0,2.0,9.0,0.0,1.0,16.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,26.0,0.0,0.0,8.0,5.0,5.0,1.0,1.0,0.0,9.0,8.0,2.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,10.0,2.0,12.0,2.0,18.0,0.0,9.0,23.0,0.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,2.0,1.0,7.0,0.0,4.0,3.0,2.0,0.0,0.0,3.0,4.0,1.0,8.0,3.0,2.0,2.0,0.0,1.0,1.0,30.0,18.0,6.0,12.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,4.0,21.0,2.0,1.0,14.0,14.0,11.0,11.0,7.0,3.0,3.0,1.0,5.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,0.0
000077_,enterprise-products,0.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
000079_,laptops,3.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,5.0,0.0,3.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,5.0,0.0,5.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,2.0,18.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,13.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,5.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,4.0
000081_,enterprise-products,0.0,1.0,0.0,0.0,2.0,5.0,1.0,2.0,2.0,5.0,2.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,5.0,3.0,1.0,2.0,0.0,13.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,9.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,3.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,5.0,9.0,0.0,1.0,33.0,3.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
000086_,laptops,0.0,4.0,1.0,0.0,2.0,1.0,7.0,2.0,5.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,5.0,1.0,3.0,0.0,2.0,4.0,3.0,0.0,3.0,13.0,5.0,2.0,0.0,0.0,0.0,3.0,4.0,6.0,0.0,3.0,0.0,7.0,0.0,5.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,7.0,0.0,1.0,7.0,3.0,7.0,1.0,0.0,3.0,0.0,1.0,5.0,2.0,0.0,3.0,0.0,0.0,5.0,7.0,0.0,1.0,9.0,30.0,0.0,30.0,1.0,2.0,0.0,0.0,22.0,0.0,3.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,5.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,4.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,5.0,2.0,20.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,41.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,11.0,0.0,0.0,10.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,17.0,0.0
000094_,all-products,0.0,0.0,3.0,0.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,12.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,2.0,0.0,10.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,6.0,2.0,1.0,0.0,1.0,3.0,0.0,4.0,1.0,2.0,0.0,7.0,1.0,1.0,3.0,0.0,3.0,6.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0
000099_,other-product,0.0,3.0,0.0,0.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,5.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,9.0,0.0,0.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,1.0,0.0,0.0,5.0,0.0,57.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,8.0,2.0,1.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,4.0,2.0,17.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,4.0,1.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0
000101_,laptops,7.0,2.0,4.0,0.0,2.0,5.0,1.0,2.0,4.0,6.0,2.0,12.0,43.0,11.0,1.0,3.0,11.0,0.0,2.0,0.0,5.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,10.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,5.0,0.0,8.0,1.0,4.0,1.0,2.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,3.0,3.0,5.0,2.0,4.0,4.0,2.0,5.0,0.0,1.0,2.0,7.0,4.0,2.0,1.0,5.0,1.0,15.0,10.0,1.0,9.0,0.0,2.0,29.0,3.0,2.0,6.0,1.0,8.0,17.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,4.0,2.0,20.0,8.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,9.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,27.0,3.0,3.0,4.0,9.0,1.0,7.0,1.0,3.0,3.0,1.0,7.0,0.0,3.0,1.0,15.0,8.0,2.0,1.0,4.0,1.0,1.0,11.0,0.0,0.0,6.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,17.0,6.0,1.0,0.0,6.0,3.0,5.0,1.0,14.0,17.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,5.0,2.0,1.0,62.0,18.0,7.0,0.0,3.0,0.0,1.0
000105_,enterprise-products,2.0,10.0,0.0,0.0,2.0,5.0,1.0,2.0,5.0,4.0,2.0,0.0,0.0,19.0,0.0,3.0,3.0,0.0,2.0,4.0,4.0,3.0,2.0,1.0,6.0,1.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,4.0,0.0,17.0,1.0,3.0,3.0,2.0,0.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,5.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,4.0,1.0,8.0,0.0,1.0,2.0,5.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,11.0,4.0,1.0,0.0,5.0,12.0,0.0,9.0,10.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,6.0,1.0,30.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,14.0,13.0,7.0,5.0,2.0,5.0,9.0,6.0,0.0,0.0,1.0,2.0,15.0,2.0,10.0,5.0,2.0,3.0,13.0,43.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,7.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,9.0,0.0,8.0,3.0,2.0,1.0,2.0,1.0,2.0,27.0,14.0,3.0,13.0,1.0,2.0,0.0,2.0,1.0,2.0,5.0,2.0,3.0,14.0,1.0,1.0,39.0,27.0,16.0,16.0,2.0,6.0,3.0,0.0,4.0,5.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,4.0,5.0,1.0,2.0,0.0,4.0,0.0,2.0
000107_,enterprise-products,0.0,0.0,0.0,2.0,2.0,7.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,9.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,2.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,27.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0
000131_,laptops,7.0,2.0,4.0,0.0,2.0,5.0,1.0,2.0,4.0,6.0,2.0,12.0,43.0,11.0,1.0,3.0,11.0,0.0,2.0,0.0,5.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,10.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,5.0,0.0,8.0,1.0,4.0,1.0,2.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,3.0,3.0,5.0,2.0,4.0,4.0,2.0,5.0,0.0,1.0,2.0,7.0,4.0,2.0,1.0,5.0,1.0,15.0,10.0,1.0,9.0,0.0,2.0,29.0,3.0,2.0,6.0,1.0,8.0,17.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,4.0,2.0,20.0,8.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,9.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,27.0,3.0,3.0,4.0,9.0,1.0,7.0,1.0,3.0,3.0,1.0,7.0,0.0,3.0,1.0,15.0,8.0,2.0,1.0,4.0,1.0,1.0,11.0,0.0,0.0,6.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,17.0,6.0,1.0,0.0,6.0,3.0,5.0,1.0,14.0,17.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,5.0,2.0,1.0,62.0,18.0,7.0,0.0,3.0,0.0,1.0
000139_,enterprise-products,0.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,9.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,1.0,3.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0
000141_,enterprise-products,4.0,7.0,0.0,0.0,2.0,6.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,11.0,3.0,2.0,6.0,0.0,2.0,12.0,4.0,4.0,1.0,7.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,16.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,5.0,14.0,1.0,2.0,1.0,0.0,5.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,4.0,19.0,27.0,14.0,2.0,5.0,0.0,1.0,1.0,4.0,6.0,0.0,15.0,9.0,9.0,1.0,0.0,2.0,9.0,0.0,1.0,19.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,2.0,7.0,2.0,22.0,0.0,0.0,7.0,4.0,5.0,1.0,1.0,0.0,9.0,8.0,0.0,4.0,5.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,15.0,2.0,11.0,3.0,18.0,0.0,6.0,27.0,0.0,0.0,3.0,2.0,0.0,3.0,5.0,2.0,2.0,1.0,7.0,0.0,2.0,3.0,4.0,0.0,0.0,3.0,3.0,0.0,8.0,3.0,2.0,2.0,0.0,1.0,1.0,32.0,18.0,7.0,11.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,4.0,18.0,2.0,1.0,13.0,14.0,8.0,9.0,5.0,4.0,3.0,0.0,5.0,4.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,7.0,0.0,2.0
000143_,laptops,1.0,0.0,1.0,0.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,8.0,8.0,12.0,0.0,3.0,5.0,0.0,2.0,1.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,2.0,5.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,5.0,0.0,1.0,3.0,0.0,1.0,4.0,2.0,3.0,3.0,0.0,3.0,2.0,3.0,0.0,1.0,9.0,0.0,4.0,21.0,1.0,2.0,0.0,0.0,8.0,21.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,7.0,5.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,5.0,1.0,9.0,8.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,10.0,2.0,1.0,1.0,4.0,3.0,1.0,0.0,8.0,9.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,4.0,3.0,0.0,9.0,3.0,3.0,0.0,3.0,0.0,6.0
000149_,laptops,3.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,5.0,0.0,3.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,5.0,0.0,5.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,2.0,18.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,15.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,5.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,6.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,6.0,1.0,0.0,3.0,0.0,4.0
